OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
3, iterativefit, down_eta,2,1.6,2.5,40.0,60.0,0.0,0.0075, 0.834138572216
3, iterativefit, down_eta,2,1.6,2.5,40.0,60.0,0.0075,0.0225, (0.724576+14.6083*x)
3, iterativefit, down_eta,2,1.6,2.5,40.0,60.0,0.0225,0.0375, (0.961473+4.07953*x)
3, iterativefit, down_eta,2,1.6,2.5,40.0,60.0,0.0375,0.0525, (1.06872+1.21954*x)
3, iterativefit, down_eta,2,1.6,2.5,40.0,60.0,0.0525,0.0675, (0.868319+5.03677*x)
3, iterativefit, down_eta,2,1.6,2.5,40.0,60.0,0.0675,0.0825, (1.18607+0.329375*x)
3, iterativefit, down_eta,2,1.6,2.5,40.0,60.0,0.0825,0.0975, (0.790312+5.12642*x)
3, iterativefit, down_eta,2,1.6,2.5,40.0,60.0,0.0975,0.1125, (1.39941+-1.12078*x)
3, iterativefit, down_eta,2,1.6,2.5,40.0,60.0,0.1125,0.14, (1.34062+-0.598214*x)
3, iterativefit, down_eta,2,1.6,2.5,40.0,60.0,0.14,0.2, (1.0765+1.28838*x)
3, iterativefit, down_eta,2,1.6,2.5,40.0,60.0,0.2,0.28, (1.4554+-0.606114*x)
3, iterativefit, down_eta,2,1.6,2.5,40.0,60.0,0.28,0.665, (1.19734+0.315536*x)
3, iterativefit, down_eta,2,1.6,2.5,40.0,60.0,0.665,1.1, 1.4071700573
3, iterativefit, down_eta,2,0.0,0.8,60.0,10000.0,-15.0,0.0, 0.0
3, iterativefit, down_eta,2,0.0,0.8,60.0,10000.0,0.0,0.0075, 0.873432338238
3, iterativefit, down_eta,2,0.0,0.8,60.0,10000.0,0.0075,0.0225, (0.670238+27.0926*x)
3, iterativefit, down_eta,2,0.0,0.8,60.0,10000.0,0.0225,0.0375, (1.2283+2.28976*x)
3, iterativefit, down_eta,2,0.0,0.8,60.0,10000.0,0.0375,0.0525, (1.28976+0.650907*x)
3, iterativefit, down_eta,2,0.0,0.8,60.0,10000.0,0.0525,0.0675, (0.476097+16.1492*x)
3, iterativefit, down_eta,2,0.0,0.8,60.0,10000.0,0.0675,0.0825, (2.30491+-10.9444*x)
3, iterativefit, down_eta,2,0.0,0.8,60.0,10000.0,0.0825,0.0975, (0.549394+10.3347*x)
3, iterativefit, down_eta,2,0.0,0.8,60.0,10000.0,0.0975,0.1125, (1.13126+4.36677*x)
3, iterativefit, down_eta,2,0.0,0.8,60.0,10000.0,0.1125,0.14, (1.90266+-2.4901*x)
3, iterativefit, down_eta,2,0.0,0.8,60.0,10000.0,0.14,0.2, (1.38338+1.21908*x)
3, iterativefit, down_eta,2,0.0,0.8,60.0,10000.0,0.2,0.28, (1.43332+0.969365*x)
3, iterativefit, down_eta,2,0.0,0.8,60.0,10000.0,0.28,0.665, (1.37013+1.19503*x)
3, iterativefit, down_eta,2,0.0,0.8,60.0,10000.0,0.665,1.1, 2.16482877731
3, iterativefit, down_eta,2,0.8,1.6,60.0,10000.0,-15.0,0.0, 0.0
3, iterativefit, down_eta,2,0.8,1.6,60.0,10000.0,0.0,0.0075, 0.866655409336
3, iterativefit, down_eta,2,0.8,1.6,60.0,10000.0,0.0075,0.0225, (0.70335+21.7741*x)
3, iterativefit, down_eta,2,0.8,1.6,60.0,10000.0,0.0225,0.0375, (1.00055+8.56508*x)
3, iterativefit, down_eta,2,0.8,1.6,60.0,10000.0,0.0375,0.0525, (1.32554+-0.101368*x)
3, iterativefit, down_eta,2,0.8,1.6,60.0,10000.0,0.0525,0.0675, (1.0548+5.05567*x)
3, iterativefit, down_eta,2,0.8,1.6,60.0,10000.0,0.0675,0.0825, (0.51295+13.0831*x)
3, iterativefit, down_eta,2,0.8,1.6,60.0,10000.0,0.0825,0.0975, (1.92617+-4.04686*x)
3, iterativefit, down_eta,2,0.8,1.6,60.0,10000.0,0.0975,0.1125, (2.31811+-8.06677*x)
3, iterativefit, down_eta,2,0.8,1.6,60.0,10000.0,0.1125,0.14, (0.646072+6.79579*x)
3, iterativefit, down_eta,2,0.8,1.6,60.0,10000.0,0.14,0.2, (1.59193+0.0396609*x)
3, iterativefit, down_eta,2,0.8,1.6,60.0,10000.0,0.2,0.28, (1.72657+-0.633551*x)
3, iterativefit, down_eta,2,0.8,1.6,60.0,10000.0,0.28,0.665, (1.22761+1.14847*x)
3, iterativefit, down_eta,2,0.8,1.6,60.0,10000.0,0.665,1.1, 1.99133837223
3, iterativefit, down_eta,2,1.6,2.5,60.0,10000.0,-15.0,0.0, 0.0
3, iterativefit, down_eta,2,1.6,2.5,60.0,10000.0,0.0,0.0075, 0.842010140419
3, iterativefit, down_eta,2,1.6,2.5,60.0,10000.0,0.0075,0.0225, (0.703343+18.489*x)
3, iterativefit, down_eta,2,1.6,2.5,60.0,10000.0,0.0225,0.0375, (0.961469+7.01668*x)
3, iterativefit, down_eta,2,1.6,2.5,60.0,10000.0,0.0375,0.0525, (0.983085+6.44027*x)
3, iterativefit, down_eta,2,1.6,2.5,60.0,10000.0,0.0525,0.0675, (1.56303+-4.60628*x)
3, iterativefit, down_eta,2,1.6,2.5,60.0,10000.0,0.0675,0.0825, (1.54725+-4.37253*x)
3, iterativefit, down_eta,2,1.6,2.5,60.0,10000.0,0.0825,0.0975, (0.221377+11.6987*x)
3, iterativefit, down_eta,2,1.6,2.5,60.0,10000.0,0.0975,0.1125, (0.553719+8.29003*x)
3, iterativefit, down_eta,2,1.6,2.5,60.0,10000.0,0.1125,0.14, (1.97483+-4.34203*x)
3, iterativefit, down_eta,2,1.6,2.5,60.0,10000.0,0.14,0.2, (1.25797+0.778337*x)
3, iterativefit, down_eta,2,1.6,2.5,60.0,10000.0,0.2,0.28, (1.48063+-0.334966*x)
3, iterativefit, down_eta,2,1.6,2.5,60.0,10000.0,0.28,0.665, (1.31605+0.252839*x)
3, iterativefit, down_eta,2,1.6,2.5,60.0,10000.0,0.665,1.1, 1.484187603
3, iterativefit, down_lfstats1,0,0.0,2.5,20.0,30.0,-15.0,0.0, 0.0
3, iterativefit, down_lfstats1,0,0.0,2.5,20.0,30.0,0.0,0.08, 1.14806008339
3, iterativefit, down_lfstats1,0,0.0,2.5,20.0,30.0,0.08,0.2, (1.20473+-0.708393*x)
3, iterativefit, down_lfstats1,0,0.0,2.5,20.0,30.0,0.2,0.28, (0.923019+0.700168*x)
3, iterativefit, down_lfstats1,0,0.0,2.5,20.0,30.0,0.28,0.36, (1.27381+-0.552672*x)
3, iterativefit, down_lfstats1,0,0.0,2.5,20.0,30.0,0.36,0.44, (1.26858+-0.538144*x)
3, iterativefit, down_lfstats1,0,0.0,2.5,20.0,30.0,0.44,0.52, (1.22711+-0.443891*x)
3, iterativefit, down_lfstats1,0,0.0,2.5,20.0,30.0,0.52,0.6, (0.920244+0.146243*x)
3, iterativefit, down_lfstats1,0,0.0,2.5,20.0,30.0,0.6,0.68, (0.937267+0.11787*x)
3, iterativefit, down_lfstats1,0,0.0,2.5,20.0,30.0,0.68,0.76, (1.19738+-0.26465*x)
3, iterativefit, down_lfstats1,0,0.0,2.5,20.0,30.0,0.76,0.82, (1.9009+-1.19034*x)
3, iterativefit, down_lfstats1,0,0.0,2.5,20.0,30.0,0.82,0.86, (0.360502+0.688201*x)
3, iterativefit, down_lfstats1,0,0.0,2.5,20.0,30.0,0.86,0.9, (0.284701+0.776342*x)
3, iterativefit, down_lfstats1,0,0.0,2.5,20.0,30.0,0.9,0.935, (2.95479+-2.19042*x)
3, iterativefit, down_lfstats1,0,0.0,2.5,20.0,30.0,0.935,0.965, (1.21416+-0.328785*x)
3, iterativefit, down_lfstats1,0,0.0,2.5,20.0,30.0,0.965,0.995, (5.09208+-4.34736*x)
3, iterativefit, down_lfstats1,0,0.0,2.5,20.0,30.0,0.995,1.1, 0.766459107399
3, iterativefit, down_lfstats1,0,0.0,2.5,30.0,50.0,-15.0,0.0, 0.0
3, iterativefit, down_lfstats1,0,0.0,2.5,30.0,50.0,0.0,0.08, 1.19637286663
3, iterativefit, down_lfstats1,0,0.0,2.5,30.0,50.0,0.08,0.2, (1.22425+-0.348459*x)
3, iterativefit, down_lfstats1,0,0.0,2.5,30.0,50.0,0.2,0.28, (1.227+-0.362216*x)
3, iterativefit, down_lfstats1,0,0.0,2.5,30.0,50.0,0.28,0.36, (1.65068+-1.87535*x)
3, iterativefit, down_lfstats1,0,0.0,2.5,30.0,50.0,0.36,0.44, (0.411997+1.56543*x)
3, iterativefit, down_lfstats1,0,0.0,2.5,30.0,50.0,0.44,0.52, (1.35165+-0.570153*x)
3, iterativefit, down_lfstats1,0,0.0,2.5,30.0,50.0,0.52,0.6, (1.50621+-0.86738*x)
3, iterativefit, down_lfstats1,0,0.0,2.5,30.0,50.0,0.6,0.68, (0.677816+0.513281*x)
3, iterativefit, down_lfstats1,0,0.0,2.5,30.0,50.0,0.68,0.76, (1.35969+-0.48947*x)
3, iterativefit, down_lfstats1,0,0.0,2.5,30.0,50.0,0.76,0.82, (0.917235+0.0927041*x)
3, iterativefit, down_lfstats1,0,0.0,2.5,30.0,50.0,0.82,0.86, (1.12769+-0.163949*x)
3, iterativefit, down_lfstats1,0,0.0,2.5,30.0,50.0,0.86,0.9, (1.43138+-0.517078*x)
3, iterativefit, down_lfstats1,0,0.0,2.5,30.0,50.0,0.9,0.935, (0.189484+0.862808*x)
3, iterativefit, down_lfstats1,0,0.0,2.5,30.0,50.0,0.935,0.965, (2.71254+-1.83565*x)
3, iterativefit, down_lfstats1,0,0.0,2.5,30.0,50.0,0.965,0.995, (3.47678+-2.62761*x)
3, iterativefit, down_lfstats1,0,0.0,2.5,30.0,50.0,0.995,1.1, 0.86231136322
3, iterativefit, down_lfstats1,0,0.0,2.5,50.0,70.0,-15.0,0.0, 0.0
3, iterativefit, down_lfstats1,0,0.0,2.5,50.0,70.0,0.0,0.08, 1.25463402271
3, iterativefit, down_lfstats1,0,0.0,2.5,50.0,70.0,0.08,0.2, (1.33891+-1.05348*x)
3, iterativefit, down_lfstats1,0,0.0,2.5,50.0,70.0,0.2,0.28, (1.23071+-0.51247*x)
3, iterativefit, down_lfstats1,0,0.0,2.5,50.0,70.0,0.28,0.36, (1.10668+-0.069508*x)
3, iterativefit, down_lfstats1,0,0.0,2.5,50.0,70.0,0.36,0.44, (0.940412+0.392351*x)
3, iterativefit, down_lfstats1,0,0.0,2.5,50.0,70.0,0.44,0.52, (1.35195+-0.542964*x)
3, iterativefit, down_lfstats1,0,0.0,2.5,50.0,70.0,0.52,0.6, (1.53148+-0.888214*x)
3, iterativefit, down_lfstats1,0,0.0,2.5,50.0,70.0,0.6,0.68, (0.630284+0.61378*x)
3, iterativefit, down_lfstats1,0,0.0,2.5,50.0,70.0,0.68,0.76, (1.38727+-0.499439*x)
3, iterativefit, down_lfstats1,0,0.0,2.5,50.0,70.0,0.76,0.82, (1.71727+-0.933641*x)
3, iterativefit, down_lfstats1,0,0.0,2.5,50.0,70.0,0.82,0.86, (-0.142363+1.3342*x)
3, iterativefit, down_lfstats1,0,0.0,2.5,50.0,70.0,0.86,0.9, (1.26946+-0.307453*x)
3, iterativefit, down_lfstats1,0,0.0,2.5,50.0,70.0,0.9,0.935, (2.33883+-1.49564*x)
3, iterativefit, down_lfstats1,0,0.0,2.5,50.0,70.0,0.935,0.965, (-0.410976+1.44533*x)
3, iterativefit, down_lfstats1,0,0.0,2.5,50.0,70.0,0.965,0.995, (4.28414+-3.42008*x)
3, iterativefit, down_lfstats1,0,0.0,2.5,50.0,70.0,0.995,1.1, 0.881160080433
3, iterativefit, down_lfstats1,0,0.0,2.5,70.0,100.0,-15.0,0.0, 0.0
3, iterativefit, down_lfstats1,0,0.0,2.5,70.0,100.0,0.0,0.08, 1.26388764381
3, iterativefit, down_lfstats1,0,0.0,2.5,70.0,100.0,0.08,0.2, (1.36868+-1.30992*x)
3, iterativefit, down_lfstats1,0,0.0,2.5,70.0,100.0,0.2,0.28, (1.24943+-0.713663*x)
3, iterativefit, down_lfstats1,0,0.0,2.5,70.0,100.0,0.28,0.36, (0.774309+0.983195*x)
3, iterativefit, down_lfstats1,0,0.0,2.5,70.0,100.0,0.36,0.44, (1.30224+-0.483277*x)
3, iterativefit, down_lfstats1,0,0.0,2.5,70.0,100.0,0.44,0.52, (1.46299+-0.848626*x)
3, iterativefit, down_lfstats1,0,0.0,2.5,70.0,100.0,0.52,0.6, (0.960551+0.117609*x)
3, iterativefit, down_lfstats1,0,0.0,2.5,70.0,100.0,0.6,0.68, (1.27824+-0.41187*x)
3, iterativefit, down_lfstats1,0,0.0,2.5,70.0,100.0,0.68,0.76, (0.995769+0.00352561*x)
3, iterativefit, down_lfstats1,0,0.0,2.5,70.0,100.0,0.76,0.82, (0.548848+0.59158*x)
3, iterativefit, down_lfstats1,0,0.0,2.5,70.0,100.0,0.82,0.86, (2.33829+-1.59066*x)
3, iterativefit, down_lfstats1,0,0.0,2.5,70.0,100.0,0.86,0.9, (0.923705+0.0542*x)
3, iterativefit, down_lfstats1,0,0.0,2.5,70.0,100.0,0.9,0.935, (-0.272203+1.38299*x)
3, iterativefit, down_lfstats1,0,0.0,2.5,70.0,100.0,0.935,0.965, (2.94483+-2.0577*x)
3, iterativefit, down_lfstats1,0,0.0,2.5,70.0,100.0,0.965,0.995, (2.63266+-1.7342*x)
3, iterativefit, down_lfstats1,0,0.0,2.5,70.0,100.0,0.995,1.1, 0.907132327557
3, iterativefit, down_lfstats1,0,0.0,2.5,100.0,10000.0,-15.0,0.0, 0.0
3, iterativefit, down_lfstats1,0,0.0,2.5,100.0,10000.0,0.0,0.08, 1.36457324028
3, iterativefit, down_lfstats1,0,0.0,2.5,100.0,10000.0,0.08,0.2, (1.5062+-1.77038*x)
3, iterativefit, down_lfstats1,0,0.0,2.5,100.0,10000.0,0.2,0.28, (1.25906+-0.534655*x)
3, iterativefit, down_lfstats1,0,0.0,2.5,100.0,10000.0,0.28,0.36, (1.11716+-0.0278711*x)
3, iterativefit, down_lfstats1,0,0.0,2.5,100.0,10000.0,0.36,0.44, (1.2978+-0.529656*x)
3, iterativefit, down_lfstats1,0,0.0,2.5,100.0,10000.0,0.44,0.52, (1.33885+-0.622955*x)
3, iterativefit, down_lfstats1,0,0.0,2.5,100.0,10000.0,0.52,0.6, (0.798216+0.416732*x)
3, iterativefit, down_lfstats1,0,0.0,2.5,100.0,10000.0,0.6,0.68, (1.35693+-0.514466*x)
3, iterativefit, down_lfstats1,0,0.0,2.5,100.0,10000.0,0.68,0.76, (1.15946+-0.224058*x)
3, iterativefit, down_lfstats1,0,0.0,2.5,100.0,10000.0,0.76,0.82, (1.02614+-0.0486384*x)
3, iterativefit, down_lfstats1,0,0.0,2.5,100.0,10000.0,0.82,0.86, (1.19184+-0.250715*x)
3, iterativefit, down_lfstats1,0,0.0,2.5,100.0,10000.0,0.86,0.9, (1.16014+-0.213851*x)
3, iterativefit, down_lfstats1,0,0.0,2.5,100.0,10000.0,0.9,0.935, (0.894779+0.0809925*x)
3, iterativefit, down_lfstats1,0,0.0,2.5,100.0,10000.0,0.935,0.965, (1.12957+-0.17012*x)
3, iterativefit, down_lfstats1,0,0.0,2.5,100.0,10000.0,0.965,0.995, (3.31252+-2.43225*x)
3, iterativefit, down_lfstats1,0,0.0,2.5,100.0,10000.0,0.995,1.1, 0.892436385155
3, iterativefit, down_lfstats1,2,0.0,0.8,20.0,30.0,-15.0,0.0, 0.0
3, iterativefit, down_lfstats1,2,0.0,0.8,20.0,30.0,0.0,0.0075, 0.796998798847
3, iterativefit, down_lfstats1,2,0.0,0.8,20.0,30.0,0.0075,0.0225, (0.683374+15.1499*x)
3, iterativefit, down_lfstats1,2,0.0,0.8,20.0,30.0,0.0225,0.0375, (0.922322+4.53005*x)
3, iterativefit, down_lfstats1,2,0.0,0.8,20.0,30.0,0.0375,0.0525, (1.10852+-0.435162*x)
3, iterativefit, down_lfstats1,2,0.0,0.8,20.0,30.0,0.0525,0.0675, (1.22084+-2.57472*x)
3, iterativefit, down_lfstats1,2,0.0,0.8,20.0,30.0,0.0675,0.0825, (0.789554+3.81475*x)
3, iterativefit, down_lfstats1,2,0.0,0.8,20.0,30.0,0.0825,0.0975, (0.883896+2.67122*x)
3, iterativefit, down_lfstats1,2,0.0,0.8,20.0,30.0,0.0975,0.1125, (0.724439+4.30667*x)
3, iterativefit, down_lfstats1,2,0.0,0.8,20.0,30.0,0.1125,0.14, (1.16474+0.392857*x)
3, iterativefit, down_lfstats1,2,0.0,0.8,20.0,30.0,0.14,0.2, (1.23621+-0.117636*x)
3, iterativefit, down_lfstats1,2,0.0,0.8,20.0,30.0,0.2,0.28, (0.95908+1.26803*x)
3, iterativefit, down_lfstats1,2,0.0,0.8,20.0,30.0,0.28,0.665, (1.23157+0.294847*x)
3, iterativefit, down_lfstats1,2,0.0,0.8,20.0,30.0,0.665,1.1, 1.42764377594
3, iterativefit, down_lfstats1,2,0.8,1.6,20.0,30.0,-15.0,0.0, 0.0
3, iterativefit, down_lfstats1,2,0.8,1.6,20.0,30.0,0.0,0.0075, 0.819744229317
3, iterativefit, down_lfstats1,2,0.8,1.6,20.0,30.0,0.0075,0.0225, (0.724626+12.6824*x)
3, iterativefit, down_lfstats1,2,0.8,1.6,20.0,30.0,0.0225,0.0375, (0.944252+2.92127*x)
3, iterativefit, down_lfstats1,2,0.8,1.6,20.0,30.0,0.0375,0.0525, (1.09191+-1.01637*x)
3, iterativefit, down_lfstats1,2,0.8,1.6,20.0,30.0,0.0525,0.0675, (1.25521+-4.12676*x)
3, iterativefit, down_lfstats1,2,0.8,1.6,20.0,30.0,0.0675,0.0825, (0.515671+6.82936*x)
3, iterativefit, down_lfstats1,2,0.8,1.6,20.0,30.0,0.0825,0.0975, (0.887744+2.31938*x)
3, iterativefit, down_lfstats1,2,0.8,1.6,20.0,30.0,0.0975,0.1125, (0.557272+5.70884*x)
3, iterativefit, down_lfstats1,2,0.8,1.6,20.0,30.0,0.1125,0.14, (1.23155+-0.284754*x)
3, iterativefit, down_lfstats1,2,0.8,1.6,20.0,30.0,0.14,0.2, (0.991158+1.43234*x)
3, iterativefit, down_lfstats1,2,0.8,1.6,20.0,30.0,0.2,0.28, (1.16408+0.567751*x)
3, iterativefit, down_lfstats1,2,0.8,1.6,20.0,30.0,0.28,0.665, (1.22822+0.338673*x)
3, iterativefit, down_lfstats1,2,0.8,1.6,20.0,30.0,0.665,1.1, 1.45343470573
3, iterativefit, down_lfstats1,2,1.6,2.5,20.0,30.0,-15.0,0.0, 0.0
3, iterativefit, down_lfstats1,2,1.6,2.5,20.0,30.0,0.0,0.0075, 1.15367245674
3, iterativefit, down_lfstats1,2,1.6,2.5,20.0,30.0,0.0075,0.0225, (1.16922+-2.07303*x)
3, iterativefit, down_lfstats1,2,1.6,2.5,20.0,30.0,0.0225,0.0375, (1.41506+-12.9994*x)
3, iterativefit, down_lfstats1,2,1.6,2.5,20.0,30.0,0.0375,0.0525, (1.21923+-7.7773*x)
3, iterativefit, down_lfstats1,2,1.6,2.5,20.0,30.0,0.0525,0.0675, (0.896936+-1.63828*x)
3, iterativefit, down_lfstats1,2,1.6,2.5,20.0,30.0,0.0675,0.0825, (0.275842+7.56311*x)
3, iterativefit, down_lfstats1,2,1.6,2.5,20.0,30.0,0.0825,0.0975, (0.351522+6.64578*x)
3, iterativefit, down_lfstats1,2,1.6,2.5,20.0,30.0,0.0975,0.1125, (0.620931+3.88261*x)
3, iterativefit, down_lfstats1,2,1.6,2.5,20.0,30.0,0.1125,0.14, (0.50626+4.9019*x)
3, iterativefit, down_lfstats1,2,1.6,2.5,20.0,30.0,0.14,0.2, (0.97509+1.55312*x)
3, iterativefit, down_lfstats1,2,1.6,2.5,20.0,30.0,0.2,0.28, (0.796939+2.44387*x)
3, iterativefit, down_lfstats1,2,1.6,2.5,20.0,30.0,0.28,0.665, (1.13882+1.22287*x)
3, iterativefit, down_lfstats1,2,1.6,2.5,20.0,30.0,0.665,1.1, 1.95202636719
3, iterativefit, down_lfstats1,2,0.0,0.8,30.0,40.0,-15.0,0.0, 0.0
3, iterativefit, down_lfstats1,2,0.0,0.8,30.0,40.0,0.0,0.0075, 0.826495051384
3, iterativefit, down_lfstats1,2,0.0,0.8,30.0,40.0,0.0075,0.0225, (0.667661+21.1779*x)
3, iterativefit, down_lfstats1,2,0.0,0.8,30.0,40.0,0.0225,0.0375, (1.05771+3.84258*x)
3, iterativefit, down_lfstats1,2,0.0,0.8,30.0,40.0,0.0375,0.0525, (1.24739+-1.21568*x)
3, iterativefit, down_lfstats1,2,0.0,0.8,30.0,40.0,0.0525,0.0675, (0.761876+8.03222*x)
3, iterativefit, down_lfstats1,2,0.0,0.8,30.0,40.0,0.0675,0.0825, (1.83506+-7.86683*x)
3, iterativefit, down_lfstats1,2,0.0,0.8,30.0,40.0,0.0825,0.0975, (0.820752+4.42783*x)
3, iterativefit, down_lfstats1,2,0.0,0.8,30.0,40.0,0.0975,0.1125, (-0.522268+18.2024*x)
3, iterativefit, down_lfstats1,2,0.0,0.8,30.0,40.0,0.1125,0.14, (2.88896+-12.1196*x)
3, iterativefit, down_lfstats1,2,0.0,0.8,30.0,40.0,0.14,0.2, (0.693001+3.56579*x)
3, iterativefit, down_lfstats1,2,0.0,0.8,30.0,40.0,0.2,0.28, (1.21732+0.94419*x)
3, iterativefit, down_lfstats1,2,0.0,0.8,30.0,40.0,0.28,0.665, (1.28478+0.703258*x)
3, iterativefit, down_lfstats1,2,0.0,0.8,30.0,40.0,0.665,1.1, 1.75244915485
3, iterativefit, down_lfstats1,2,0.8,1.6,30.0,40.0,-15.0,0.0, 0.0
3, iterativefit, down_lfstats1,2,0.8,1.6,30.0,40.0,0.0,0.0075, 0.820552706718
3, iterativefit, down_lfstats1,2,0.8,1.6,30.0,40.0,0.0075,0.0225, (0.673245+19.641*x)
3, iterativefit, down_lfstats1,2,0.8,1.6,30.0,40.0,0.0225,0.0375, (1.05416+2.7116*x)
3, iterativefit, down_lfstats1,2,0.8,1.6,30.0,40.0,0.0375,0.0525, (1.21725+-1.63747*x)
3, iterativefit, down_lfstats1,2,0.8,1.6,30.0,40.0,0.0525,0.0675, (1.21556+-1.60531*x)
3, iterativefit, down_lfstats1,2,0.8,1.6,30.0,40.0,0.0675,0.0825, (0.737454+5.47773*x)
3, iterativefit, down_lfstats1,2,0.8,1.6,30.0,40.0,0.0825,0.0975, (1.05694+1.60512*x)
3, iterativefit, down_lfstats1,2,0.8,1.6,30.0,40.0,0.0975,0.1125, (0.671797+5.55534*x)
3, iterativefit, down_lfstats1,2,0.8,1.6,30.0,40.0,0.1125,0.14, (1.75043+-4.03248*x)
3, iterativefit, down_lfstats1,2,0.8,1.6,30.0,40.0,0.14,0.2, (0.982545+1.45239*x)
3, iterativefit, down_lfstats1,2,0.8,1.6,30.0,40.0,0.2,0.28, (0.309723+4.8165*x)
3, iterativefit, down_lfstats1,2,0.8,1.6,30.0,40.0,0.28,0.665, (1.84074+-0.651406*x)
3, iterativefit, down_lfstats1,2,0.8,1.6,30.0,40.0,0.665,1.1, 1.4075524807
3, iterativefit, down_lfstats1,2,1.6,2.5,30.0,40.0,-15.0,0.0, 0.0
3, iterativefit, down_lfstats1,2,1.6,2.5,30.0,40.0,0.0,0.0075, 0.951421380043
3, iterativefit, down_lfstats1,2,1.6,2.5,30.0,40.0,0.0075,0.0225, (0.907533+5.85183*x)
3, iterativefit, down_lfstats1,2,1.6,2.5,30.0,40.0,0.0225,0.0375, (1.0826+-1.92885*x)
3, iterativefit, down_lfstats1,2,1.6,2.5,30.0,40.0,0.0375,0.0525, (1.30971+-7.9851*x)
3, iterativefit, down_lfstats1,2,1.6,2.5,30.0,40.0,0.0525,0.0675, (0.887173+0.063169*x)
3, iterativefit, down_lfstats1,2,1.6,2.5,30.0,40.0,0.0675,0.0825, (0.821623+1.03428*x)
3, iterativefit, down_lfstats1,2,1.6,2.5,30.0,40.0,0.0825,0.0975, (0.670044+2.87161*x)
3, iterativefit, down_lfstats1,2,1.6,2.5,30.0,40.0,0.0975,0.1125, (0.61922+3.39287*x)
3, iterativefit, down_lfstats1,2,1.6,2.5,30.0,40.0,0.1125,0.14, (0.367275+5.63238*x)
3, iterativefit, down_lfstats1,2,1.6,2.5,30.0,40.0,0.14,0.2, (1.15297+0.0202497*x)
3, iterativefit, down_lfstats1,2,1.6,2.5,30.0,40.0,0.2,0.28, (0.741048+2.07988*x)
3, iterativefit, down_lfstats1,2,1.6,2.5,30.0,40.0,0.28,0.665, (0.903584+1.49939*x)
3, iterativefit, down_lfstats1,2,1.6,2.5,30.0,40.0,0.665,1.1, 1.90068137646
3, iterativefit, down_lfstats1,2,0.0,0.8,40.0,60.0,-15.0,0.0, 0.0
3, iterativefit, down_lfstats1,2,0.0,0.8,40.0,60.0,0.0,0.0075, 0.857838988304
3, iterativefit, down_lfstats1,2,0.0,0.8,40.0,60.0,0.0075,0.0225, (0.669047+25.1723*x)
3, iterativefit, down_lfstats1,2,0.0,0.8,40.0,60.0,0.0225,0.0375, (1.09902+6.06246*x)
3, iterativefit, down_lfstats1,2,0.0,0.8,40.0,60.0,0.0375,0.0525, (1.19179+3.5886*x)
3, iterativefit, down_lfstats1,2,0.0,0.8,40.0,60.0,0.0525,0.0675, (1.31854+1.1742*x)
3, iterativefit, down_lfstats1,2,0.0,0.8,40.0,60.0,0.0675,0.0825, (1.88842+-7.26837*x)
3, iterativefit, down_lfstats1,2,0.0,0.8,40.0,60.0,0.0825,0.0975, (2.64172+-16.3994*x)
3, iterativefit, down_lfstats1,2,0.0,0.8,40.0,60.0,0.0975,0.1125, (-2.94991+40.9508*x)
3, iterativefit, down_lfstats1,2,0.0,0.8,40.0,60.0,0.1125,0.14, (2.40588+-6.65633*x)
3, iterativefit, down_lfstats1,2,0.0,0.8,40.0,60.0,0.14,0.2, (1.48998+-0.114129*x)
3, iterativefit, down_lfstats1,2,0.0,0.8,40.0,60.0,0.2,0.28, (1.84555+-1.89199*x)
3, iterativefit, down_lfstats1,2,0.0,0.8,40.0,60.0,0.28,0.665, (0.813614+1.79349*x)
3, iterativefit, down_lfstats1,2,0.0,0.8,40.0,60.0,0.665,1.1, 2.00628614426
3, iterativefit, down_lfstats1,2,0.8,1.6,40.0,60.0,-15.0,0.0, 0.0
3, iterativefit, down_lfstats1,2,0.8,1.6,40.0,60.0,0.0,0.0075, 0.853006839752
3, iterativefit, down_lfstats1,2,0.8,1.6,40.0,60.0,0.0075,0.0225, (0.68608+22.2569*x)
3, iterativefit, down_lfstats1,2,0.8,1.6,40.0,60.0,0.0225,0.0375, (1.01685+7.55617*x)
3, iterativefit, down_lfstats1,2,0.8,1.6,40.0,60.0,0.0375,0.0525, (1.30662+-0.171145*x)
3, iterativefit, down_lfstats1,2,0.8,1.6,40.0,60.0,0.0525,0.0675, (1.57934+-5.36575*x)
3, iterativefit, down_lfstats1,2,0.8,1.6,40.0,60.0,0.0675,0.0825, (1.15065+0.985146*x)
3, iterativefit, down_lfstats1,2,0.8,1.6,40.0,60.0,0.0825,0.0975, (0.624573+7.36187*x)
3, iterativefit, down_lfstats1,2,0.8,1.6,40.0,60.0,0.0975,0.1125, (1.52658+-1.88944*x)
3, iterativefit, down_lfstats1,2,0.8,1.6,40.0,60.0,0.1125,0.14, (1.34971+-0.317309*x)
3, iterativefit, down_lfstats1,2,0.8,1.6,40.0,60.0,0.14,0.2, (1.29931+0.042671*x)
3, iterativefit, down_lfstats1,2,0.8,1.6,40.0,60.0,0.2,0.28, (0.960799+1.73524*x)
3, iterativefit, down_lfstats1,2,0.8,1.6,40.0,60.0,0.28,0.665, (1.24902+0.705887*x)
